Floors,Bedrooms,Bathrooms,Building_Size_M2,Land_Size_M2,Latitude,Longitude,Price,District,City,Carport/Garage
3.0,3.0,2.0,200.0,75.0,-6.17974,106.8628,1250000000.0,Johar Baru,Jakarta Pusat,1.0
2.0,3.0,3.0,124.0,134.0,-6.1026441,106.7411622,2700000000.0,Pantai Indah Kapuk 2,Jakarta Utara,1.0
2.0,3.0,3.0,100.0,95.0,-6.146009922027588,106.7109603881836,2300000000.0,Kalideres,Jakarta Barat,1.0
1.0,3.0,1.0,95.0,90.0,-6.161308699999999,106.9049822,1800000000.0,Kelapa Gading,Jakarta Utara,1.0
2.0,3.0,2.0,200.0,280.0,-6.286017699999999,106.8325872,5900000000.0,Jati Padang,Jakarta Selatan,2.0
2.0,4.0,3.0,260.0,130.0,-6.184046800000001,106.7680752,2900000000.0,Kebon Jeruk,Jakarta Barat,1.0
1.0,24.0,17.0,250.0,267.0,-6.1671806,106.8340622,3600000000.0,Pasar Baru,Jakarta Pusat,1.0
2.0,2.0,2.0,200.0,130.0,-6.356087199999999,106.879792,1700000000.0,Cibubur,Jakarta Timur,1.0
2.0,4.0,4.0,600.0,605.0,-6.1026441,106.7411622,25000000000.0,Pantai Indah Kapuk,Jakarta Utara,2.0
2.0,3.0,4.0,250.0,193.0,-6.2393686,106.9299579,3200000000.0,Pondok Kelapa,Jakarta Timur,3.0
2.0,4.0,4.0,500.0,350.0,-6.225840091705322,106.8568115234375,12000000000.0,Tebet,Jakarta Selatan,2.0
2.0,2.0,2.0,55.0,50.0,-6.1585,106.747,1050000000.0,Taman Palem,Jakarta Barat,1.0
2.0,30.0,30.0,600.0,511.0,-6.173220157623291,106.85069274902344,13500000000.0,Senen,Jakarta Pusat,9.0
1.0,6.0,4.0,500.0,1069.0,-6.225840091705322,106.8568115234375,19500000000.0,Tebet,Jakarta Selatan,0.0
3.0,4.0,5.0,330.0,167.0,-6.225840091705322,106.8568115234375,5950000000.0,Tebet,Jakarta Selatan,2.0
2.0,4.0,3.0,500.0,459.0,-6.2021846,106.7502816,9800000000.0,Intercon,Jakarta Barat,2.0
2.0,4.0,4.0,210.0,122.0,-6.270482899999999,106.8384873,3600000000.0,Pejaten,Jakarta Selatan,2.0
2.0,4.0,4.0,305.0,500.0,-6.3031123,106.7794935,9900000000.0,Lebak Bulus,Jakarta Selatan,2.0
2.0,4.0,2.0,150.0,200.0,-6.2094712,106.7308196,3750000000.0,Kav DKI,Jakarta Barat,1.0
1.0,4.0,3.0,200.0,274.0,-6.160757599999999,106.8187836,7670000000.0,Gajah Mada,Jakarta Pusat,2.0
1.0,4.0,3.0,600.0,1650.0,-6.270482899999999,106.8384873,46300000000.0,Pejaten,Jakarta Selatan,6.0
2.0,22.0,25.0,500.0,750.0,-6.2080273,106.8340622,35000000000.0,Guntur,Jakarta Selatan,15.0
2.0,3.0,3.0,800.0,1110.0,-6.1026441,106.7411622,45000000000.0,Pantai Indah Kapuk,Jakarta Utara,2.0
2.0,4.0,1.0,180.0,133.0,-6.2775326,106.7794935,3200000000.0,Pondok Indah,Jakarta Selatan,1.0
1.0,4.0,3.0,330.0,187.0,-6.158080101013184,106.91815185546875,6000000000.0,Kelapa Gading,Jakarta Utara,2.0
1.0,3.0,2.0,200.0,940.0,-6.27799,106.84248,11000000000.0,Pejaten,Jakarta Selatan,0.0
3.0,4.0,3.0,270.0,120.0,-6.15808,106.91815,3900000000.0,Kelapa Gading,Jakarta Utara,0.0
2.0,4.0,4.0,400.0,312.0,-6.206158,106.750001,11700000000.0,Intercon,Jakarta Barat,2.0
2.0,8.0,4.0,372.0,260.0,-6.2652116,106.8758468,3200000000.0,Makasar,Jakarta Timur,1.0
2.0,4.0,4.0,1000.0,900.0,-6.2678825,106.7617984,14000000000.0,Bintaro,Jakarta Selatan,10.0
2.0,5.0,2.0,600.0,537.0,-6.28982,106.85996,8500000000.0,Condet,Jakarta Timur,6.0
2.0,3.0,2.0,120.0,90.0,-6.31741,106.889,1600000000.0,Raffles Hills,Jakarta Timur,1.0
2.0,5.0,5.0,500.0,400.0,-6.2481661,106.8262565,10500000000.0,Mampang Prapatan,Jakarta Selatan,3.0
2.0,4.0,3.0,180.0,465.0,-6.1767958,106.8790112,10800000000.0,Pulomas,Jakarta Timur,0.0
2.0,2.0,2.0,39.0,20.0,-6.1594869,106.8541776,450000000.0,Kemayoran,Jakarta Pusat,0.0
3.0,3.0,3.0,200.0,87.0,-6.2678825,106.7617984,2900000000.0,Bintaro,Jakarta Selatan,1.0
2.0,3.0,2.0,200.0,195.0,-6.13717,106.86524,4500000000.0,Sunter,Jakarta Utara,0.0
2.0,5.0,2.0,115.0,77.0,-6.18036,106.78369,1770000000.0,Tanjung Duren,Jakarta Barat,0.0
2.0,3.0,2.0,140.0,60.0,-6.28041,106.79664,3950000000.0,Fatmawati,Jakarta Selatan,1.0
2.0,4.0,4.0,125.0,76.0,-6.20435,106.8699,1520000000.0,Matraman,Jakarta Timur,2.0
3.0,5.0,5.0,910.0,325.0,-6.113894200000001,106.7853922,13500000000.0,Pluit,Jakarta Utara,3.0
3.0,4.0,4.0,207.0,103.0,-6.264140599999999,106.8370122,3400000000.0,Kalibata,Jakarta Selatan,1.0
2.0,3.0,3.0,128.0,90.0,-6.1026441,106.7411622,2800000000.0,Pantai Indah Kapuk,Jakarta Utara,1.0
1.0,3.0,2.0,90.0,120.0,-6.1494199,106.71167,1600000000.0,Citra Garden,Jakarta Barat,1.0
1.0,5.0,3.0,500.0,1200.0,-6.2754,106.78206,31000000000.0,Pondok Indah,Jakarta Selatan,4.0
2.0,5.0,3.0,225.0,201.0,-6.22584,106.85681,6300000000.0,Tebet,Jakarta Selatan,0.0
2.0,4.0,3.0,120.0,90.0,-6.1494199,106.71167,2150000000.0,Citra Garden,Jakarta Barat,2.0
2.0,3.0,2.0,200.0,144.0,-6.1585,106.747,4800000000.0,Permata Buana,Jakarta Barat,0.0
2.0,3.0,3.0,70.0,64.0,-6.3122945,106.7703701,1400000000.0,Cirendeu,Jakarta Selatan,2.0
2.0,4.0,3.0,600.0,400.0,-6.2393686,106.9299579,6500000000.0,Pondok Kelapa,Jakarta Timur,0.0
2.0,4.0,3.0,160.0,119.0,-6.187507500000001,106.9593843,2500000000.0,Cakung,Jakarta Timur,0.0
2.0,4.0,4.0,150.0,140.0,-6.29764,106.76733,2750000000.0,Lebak Bulus,Jakarta Selatan,2.0
2.0,3.0,3.0,120.0,120.0,-6.076946258544922,106.71495056152344,4350000000.0,Pantai Indah Kapuk 2,Jakarta Utara,1.0
2.0,4.0,5.0,345.0,648.0,-6.266904,106.823931,10500000000.0,Kemang,Jakarta Selatan,4.0
2.0,3.0,3.0,120.0,90.0,-6.15072,106.74405,2300000000.0,Cengkareng,Jakarta Barat,1.0
2.0,3.0,3.0,150.0,144.0,-6.1852561,106.703769,3800000000.0,Green Lake City,Jakarta Barat,1.0
2.0,13.0,10.0,200.0,299.0,-6.17882,106.7898163,6500000000.0,Tanjung Duren Selatan,Jakarta Barat,1.0
2.0,4.0,3.0,250.0,180.0,-6.15072,106.74405,4800000000.0,Cengkareng,Jakarta Barat,2.0
2.0,5.0,3.0,500.0,710.0,-6.270482899999999,106.8384873,15000000000.0,Pejaten,Jakarta Selatan,4.0
2.0,3.0,3.0,150.0,120.0,-6.180283,106.710804,4200000000.0,Green Lake City,Jakarta Barat,2.0
2.0,4.0,3.0,240.0,243.0,-6.2321915,106.9152021,3200000000.0,Duren Sawit,Jakarta Timur,3.0
2.0,4.0,4.0,103.0,53.0,-6.21296,106.87595,1620000000.0,Pisangan Lama,Jakarta Timur,2.0
2.0,5.0,5.0,292.0,265.0,-6.159817599999999,106.7853922,5950000000.0,Jelambar,Jakarta Barat,0.0
3.0,4.0,4.0,288.0,136.0,-6.159817599999999,106.7853922,3500000000.0,Jelambar,Jakarta Barat,0.0
1.0,5.0,2.0,312.0,689.0,-6.196380138397217,106.837890625,42000000000.0,Menteng,Jakarta Pusat,6.0
1.0,3.0,3.0,300.0,509.0,-6.270367,106.811741,11500000000.0,Cipete,Jakarta Selatan,2.0
2.0,5.0,6.0,800.0,500.0,-6.23713,106.82374,28000000000.0,Kuningan,Jakarta Selatan,2.0
2.0,5.0,5.0,1050.0,625.0,-6.2754,106.78206,50000000000.0,Pondok Indah,Jakarta Selatan,4.0
2.0,3.0,3.0,180.0,120.0,-6.1585,106.747,2900000000.0,Metland Puri,Jakarta Barat,2.0
2.0,4.0,3.0,180.0,135.0,-6.1730885,106.7311963,3000000000.0,Metland Puri,Jakarta Barat,2.0
2.0,4.0,4.0,146.0,120.0,-6.12371,106.877,3400000000.0,Pantai Indah Kapuk 2,Jakarta Utara,2.0
2.0,6.0,5.0,300.0,152.0,-6.1868333,106.8665002,3900000000.0,Cempaka Putih,Jakarta Pusat,2.0
3.0,3.0,3.0,225.0,75.0,-6.1026441,106.7411622,3300000000.0,Pantai Indah Kapuk,Jakarta Utara,1.0
2.0,3.0,2.0,225.0,540.0,-6.33405,106.79344,7300000000.0,Cilandak,Jakarta Selatan,5.0
3.0,4.0,4.0,900.0,555.0,-6.2223439,106.7862716,37900000000.0,Permata Hijau,Jakarta Selatan,4.0
2.0,4.0,4.0,300.0,250.0,-6.3328,106.8313,4000000000.0,Jagakarsa,Jakarta Selatan,2.0
2.0,4.0,4.0,1200.0,816.0,-6.2456989371893,106.80892815857,86500000000.0,Kebayoran Baru,Jakarta Selatan,3.0
2.0,4.0,4.0,144.0,157.0,-6.274519920349121,106.7695083618164,2950000000.0,Bintaro,Jakarta Selatan,3.0
2.0,3.0,3.0,90.0,108.0,-6.161308699999999,106.9049822,2450000000.0,Kelapa Gading,Jakarta Utara,1.0
2.0,4.0,2.0,180.0,230.0,-6.2321915,106.9152021,2900000000.0,Duren Sawit,Jakarta Timur,2.0
2.0,3.0,3.0,100.0,80.0,-6.1026441,106.7411622,2450000000.0,Pantai Indah Kapuk,Jakarta Utara,0.0
2.0,3.0,3.0,84.0,54.0,-6.18128,106.87535,1610000000.0,Cempaka Putih,Jakarta Pusat,1.0
2.0,4.0,4.0,350.0,116.0,-6.3328,106.8313,4250000000.0,Jagakarsa,Jakarta Selatan,2.0
2.0,5.0,3.0,300.0,265.0,-6.3561798,106.8001396,2950000000.0,Cipedak,Jakarta Selatan,1.0
2.0,3.0,3.0,100.0,57.0,-6.3328,106.8313,1350000000.0,Jagakarsa,Jakarta Selatan,1.0
2.0,3.0,3.0,140.0,86.0,-6.3360601,106.8256645,1950000000.0,Jagakarsa,Jakarta Selatan,1.0
2.0,3.0,3.0,180.0,130.0,-6.3328,106.8313,1850000000.0,Jagakarsa,Jakarta Selatan,2.0
2.0,3.0,2.0,255.0,170.0,-6.159817599999999,106.7853922,3800000000.0,Jelambar,Jakarta Barat,0.0
4.0,4.0,5.0,650.0,239.0,-6.159817599999999,106.7853922,13900000000.0,Jelambar,Jakarta Barat,0.0
2.0,6.0,6.0,550.0,350.0,-6.2321915,106.9152021,12000000000.0,Duren Sawit,Jakarta Timur,4.0
2.0,13.0,13.0,350.0,320.0,-6.2456989371893,106.80892815857,21000000000.0,Kebayoran Baru,Jakarta Selatan,5.0
3.0,4.0,4.0,252.0,136.0,-6.2836594,106.819175,6980000000.0,Ampera,Jakarta Selatan,2.0
2.0,5.0,4.0,800.0,750.0,-6.2775326,106.7794935,27000000000.0,Pondok Indah,Jakarta Selatan,2.0
4.0,5.0,5.0,350.0,168.0,-6.113894200000001,106.7853922,7800000000.0,Pluit,Jakarta Utara,2.0
1.0,2.0,2.0,140.0,85.0,-6.1866383,106.7425049,1610000000.0,Puri Indah,Jakarta Barat,1.0
2.0,8.0,4.0,485.0,336.0,-6.2456989371893,106.80892815857,23500000000.0,Kebayoran Baru,Jakarta Selatan,5.0
2.0,2.0,2.0,77.0,39.0,-6.18128,106.87535,1810000000.0,Cempaka Putih,Jakarta Pusat,1.0
1.0,4.0,3.0,400.0,315.0,-6.13716983795166,106.86524200439453,7500000000.0,Sunter,Jakarta Utara,0.0
2.0,3.0,2.0,114.0,90.0,-6.2678825,106.7617984,1650000000.0,Bintaro,Jakarta Selatan,0.0
2.0,5.0,5.0,500.0,480.0,-6.2457791,106.9405427,7500000000.0,Pondok Kelapa,Jakarta Timur,0.0
2.0,3.0,3.0,300.0,200.0,-6.1404543,106.7931309,5200000000.0,Jembatan Dua,Jakarta Barat,3.0
3.0,4.0,4.0,170.0,103.0,-6.3328,106.8313,2200000000.0,Jagakarsa,Jakarta Selatan,2.0
2.0,2.0,2.0,53.0,55.0,-6.20989,106.89872,1300000000.0,Cipinang,Jakarta Timur,1.0
3.0,4.0,4.0,120.0,56.0,-6.161697999999999,106.7846412,2190000000.0,Grogol,Jakarta Barat,1.0
2.0,3.0,2.0,100.0,90.0,-6.1852561,106.703769,2100000000.0,Green Lake City,Jakarta Barat,2.0
2.0,4.0,5.0,164.0,67.0,-6.159817599999999,106.7853922,2400000000.0,Jelambar,Jakarta Barat,1.0
2.0,2.0,2.0,90.0,45.0,-6.1026441,106.7411622,1400000000.0,Pantai Indah Kapuk,Jakarta Utara,1.0
3.0,4.0,4.0,115.0,63.0,-6.1713515,106.7839175,2500000000.0,Tanjung Duren,Jakarta Barat,0.0
2.0,6.0,5.0,200.0,132.0,-6.290706699999999,106.884218,2650000000.0,Pinang Ranti,Jakarta Timur,2.0
1.0,3.0,2.0,240.0,294.0,-6.270367,106.811741,8500000000.0,Cipete,Jakarta Selatan,3.0
1.0,6.0,4.0,280.0,353.0,-6.163971600000001,106.8148879,5790000000.0,Petojo,Jakarta Pusat,2.0
2.0,4.0,3.0,300.0,296.0,-6.2223652312597,106.78667259025,9600000000.0,Permata Hijau,Jakarta Selatan,2.0
2.0,4.0,5.0,600.0,400.0,-6.2716448,106.8030892,13500000000.0,Cipete,Jakarta Selatan,2.0
2.0,3.0,2.0,55.0,53.0,-6.32999,106.91797,700000000.0,Cilangkap,Jakarta Timur,1.0
2.0,2.0,2.0,38.0,30.0,-6.32381,106.88789,568000000.0,Ciracas,Jakarta Timur,1.0
2.0,6.0,5.0,480.0,499.0,-6.31254,106.80421,8289999999.999999,Lebak Bulus,Jakarta Selatan,4.0
2.0,5.0,5.0,580.0,616.0,-6.2223439,106.7862716,28300000000.0,Permata Hijau,Jakarta Selatan,2.0
2.0,3.0,3.0,250.0,300.0,-6.2365997,106.7805858,3500000000.0,Kebayoran Lama,Jakarta Selatan,2.0
2.0,6.0,3.0,280.0,895.0,-6.23661,106.92143,14000000000.0,Duren Sawit,Jakarta Timur,6.0
2.0,5.0,2.0,600.0,537.0,-6.28982,106.85996,8300000000.000001,Condet,Jakarta Timur,6.0
2.0,3.0,3.0,250.0,199.0,-6.172144,106.7675632,3500000000.0,Taman Ratu,Jakarta Barat,2.0
1.0,5.0,3.0,250.0,295.0,-6.169184599999999,106.7748596,3900000000.0,Duri Kepa,Jakarta Barat,1.0
2.0,4.0,3.0,200.0,575.0,-6.17145,106.7786,7500000000.0,Green Ville,Jakarta Barat,2.0
1.0,1.0,1.0,90.0,180.0,-6.172144,106.7675632,2200000000.0,Taman Ratu,Jakarta Barat,0.0
2.0,3.0,3.0,300.0,230.0,-6.1026441,106.7411622,11000000000.0,Pantai Indah Kapuk,Jakarta Utara,2.0
2.0,3.0,3.0,155.0,126.0,-6.2365997,106.7805858,3250000000.0,Kebayoran Lama,Jakarta Selatan,2.0
3.0,5.0,4.0,250.0,200.0,-6.1026441,106.7411622,17500000000.0,Pantai Indah Kapuk,Jakarta Utara,2.0
2.0,4.0,3.0,330.0,300.0,-6.1026441,106.7411622,14500000000.0,Pantai Indah Kapuk,Jakarta Utara,2.0
2.0,4.0,3.0,150.0,120.0,-6.1026441,106.7411622,4900000000.0,Pantai Indah Kapuk,Jakarta Utara,2.0
4.0,5.0,8.0,1500.0,450.0,-6.1026441,106.7411622,42000000000.0,Pantai Indah Kapuk,Jakarta Utara,2.0
2.0,2.0,2.0,62.0,45.0,-6.1026441,106.7411622,1400000000.0,Pantai Indah Kapuk,Jakarta Utara,1.0
3.0,4.0,3.0,435.0,300.0,-6.1026441,106.7411622,12500000000.0,Pantai Indah Kapuk,Jakarta Utara,2.0
3.0,4.0,2.0,130.0,53.0,-6.3328,106.8313,1750000000.0,Jagakarsa,Jakarta Selatan,2.0
2.0,3.0,2.0,70.0,64.0,-6.312540054321289,106.80420684814453,1390000000.0,Lebak Bulus,Jakarta Selatan,2.0
1.0,5.0,5.0,654.0,489.0,-6.2775326,106.7794935,29000000000.0,Pondok Indah,Jakarta Selatan,5.0
2.0,6.0,4.0,300.0,476.0,-6.18317,106.90779,8500000000.0,Pulo Gadung,Jakarta Timur,4.0
2.0,3.0,2.0,100.0,102.0,-6.15808,106.91815,2350000000.0,Kelapa Gading,Jakarta Utara,3.0
2.0,2.0,2.0,96.0,79.0,-6.1477051,106.8072461,1800000000.0,Tambora,Jakarta Barat,1.0
2.0,3.0,2.0,176.0,136.0,-6.1451657,106.804564,5500000000.0,Jembatan Lima,Jakarta Barat,1.0
3.0,3.0,2.0,113.0,72.0,-6.356087199999999,106.879792,1530000000.0,Cibubur,Jakarta Timur,0.0
4.0,4.0,4.0,300.0,160.0,-6.15808,106.91815,5500000000.0,Kelapa Gading,Jakarta Utara,2.0
4.0,4.0,4.0,240.0,108.0,-6.1451657,106.804564,4500000000.0,Jembatan Lima,Jakarta Barat,3.0
2.0,4.0,3.0,128.0,90.0,-6.113214399999999,106.7507561,3000000000.0,Golf Island,Jakarta Utara,0.0
2.0,4.0,3.0,400.0,440.0,-6.2352584,106.8332164,21500000000.0,patra kuningan,Jakarta Selatan,2.0
4.0,3.0,3.0,250.0,90.0,-6.332799911499023,106.831298828125,3900000000.0,Jagakarsa,Jakarta Selatan,1.0
1.0,5.0,6.0,1000.0,487.0,-6.2775326,106.7794935,27000000000.0,Pondok Indah,Jakarta Selatan,2.0
1.0,3.0,2.0,180.0,330.0,-6.1585,106.747,3550000000.0,Citra Garden,Jakarta Barat,0.0
1.0,12.0,6.0,240.0,270.0,-6.17287,106.81609,4800000000.0,Cideng,Jakarta Pusat,0.0
1.0,2.0,2.0,200.0,433.0,-6.1390604,106.7305335,6500000000.0,Cengkareng,Jakarta Barat,0.0
2.0,3.0,2.0,65.0,72.0,-6.356087199999999,106.879792,1520000000.0,Cibubur,Jakarta Timur,0.0
2.0,3.0,3.0,92.0,90.0,-6.308751699999999,106.8749344,1990000000.0,Ciracas,Jakarta Timur,0.0
2.0,24.0,20.0,584.0,377.0,-6.308751699999999,106.8749344,6500000000.0,Ciracas,Jakarta Timur,1.0
1.0,3.0,2.0,264.0,433.0,-6.2958654168123,106.84497704773,8600000000.0,Pasar Minggu,Jakarta Selatan,1.0
1.0,2.0,1.0,45.0,60.0,-6.187507500000001,106.9593843,730000000.0,Cakung,Jakarta Timur,0.0
2.0,3.0,2.0,100.0,70.0,-6.3328,106.8313,1150000000.0,Jagakarsa,Jakarta Selatan,2.0
3.0,4.0,4.0,700.0,360.0,-6.1026441,106.7411622,19500000000.0,Pantai Indah Kapuk,Jakarta Utara,2.0
2.0,4.0,3.0,300.0,250.0,-6.1585,106.747,6500000000.0,Permata Buana,Jakarta Barat,1.0
2.0,5.0,4.0,520.0,750.0,-6.34164,106.81413,12500000000.0,Ciganjur,Jakarta Selatan,10.0
1.0,4.0,4.0,365.0,865.0,-6.20767,106.82698,51900000000.0,Setiabudi,Jakarta Selatan,0.0
2.0,2.0,2.0,90.0,58.0,-6.19669,106.88843,2500000000.0,Rawamangun,Jakarta Timur,1.0
2.0,5.0,4.0,132.0,328.0,-6.2321915,106.9152021,4800000000.0,Duren Sawit,Jakarta Timur,3.0
2.0,4.0,3.0,531.0,587.0,-6.2212429,106.8256669,31000000000.0,Kuningan,Jakarta Selatan,2.0
2.0,6.0,4.0,500.0,705.0,-6.277122299999999,106.7975781,19000000000.0,Cilandak,Jakarta Selatan,4.0
2.0,3.0,2.0,300.0,403.0,-6.2321915,106.9152021,5500000000.0,Duren Sawit,Jakarta Timur,2.0
2.0,4.0,3.0,443.0,447.0,-6.3031123,106.7794935,12500000000.0,Lebak Bulus,Jakarta Selatan,2.0
2.0,4.0,3.0,600.0,447.0,-6.31254,106.80421,12500000000.0,Lebak Bulus,Jakarta Selatan,2.0
2.0,4.0,4.0,440.0,563.0,-6.25455,106.83384,18900000000.0,Duren Tiga,Jakarta Selatan,5.0
3.0,5.0,4.0,210.0,87.0,-6.225840091705322,106.8568115234375,3400000000.0,Tebet,Jakarta Selatan,2.0
2.0,3.0,2.0,314.0,223.0,-6.15169,106.83717,3500000000.0,Karang Anyar,Jakarta Pusat,1.0
2.0,4.0,4.0,998.0,420.0,-6.2775326,106.7794935,26500000000.0,Pondok Indah,Jakarta Selatan,6.0
3.0,4.0,3.0,280.0,136.0,-6.161308699999999,106.9049822,5250000000.0,Kelapa Gading,Jakarta Utara,0.0
2.0,3.0,3.0,72.0,52.0,-6.1868333,106.8665002,1700000000.0,Cempaka Putih,Jakarta Pusat,1.0
2.0,3.0,2.0,76.0,102.0,-6.1710911,106.9432704,1750000000.0,Cakung,Jakarta Timur,0.0
2.0,3.0,3.0,200.0,96.0,-6.13717,106.86524,2700000000.0,Sunter,Jakarta Utara,0.0
1.0,2.0,1.0,60.0,78.0,-6.13716983795166,106.86524200439453,1700000000.0,Sunter,Jakarta Utara,1.0
2.0,7.0,2.0,402.0,276.0,-6.161697999999999,106.7846412,9000000000.0,Grogol,Jakarta Barat,4.0
2.0,5.0,3.0,650.0,459.0,-6.1026441,106.7411622,18000000000.0,Pantai Indah Kapuk,Jakarta Utara,2.0
2.0,3.0,2.0,180.0,108.0,-6.13716983795166,106.86524200439453,2800000000.0,Sunter,Jakarta Utara,2.0
1.0,3.0,3.0,250.0,400.0,-6.2452337,106.7999471,27000000000.0,Kebayoran Baru,Jakarta Selatan,8.0
2.0,5.0,2.0,320.0,270.0,-6.2481661,106.8262565,5800000000.0,Mampang,Jakarta Selatan,0.0
3.0,3.0,3.0,400.0,136.0,-6.277122299999999,106.7975781,8800000000.0,Cilandak,Jakarta Selatan,4.0
3.0,3.0,3.0,400.0,136.0,-6.2775326,106.7794935,8800000000.0,Pondok Indah,Jakarta Selatan,4.0
3.0,3.0,3.0,400.0,136.0,-6.2365997,106.7805858,8800000000.0,Kebayoran Lama,Jakarta Selatan,4.0
2.0,4.0,4.0,500.0,797.0,-6.277122299999999,106.7975781,14000000000.0,Cilandak,Jakarta Selatan,3.0
1.0,2.0,2.0,100.0,184.0,-6.275400161743164,106.78205871582031,5250000000.0,Pondok Indah,Jakarta Selatan,1.0
2.0,4.0,3.0,150.0,122.0,-6.275400161743164,106.78205871582031,4700000000.0,Pondok Indah,Jakarta Selatan,1.0
2.0,5.0,4.0,585.0,1332.0,-6.277122299999999,106.7975781,27500000000.0,Cilandak,Jakarta Selatan,10.0
1.0,5.0,4.0,195.0,73.0,-6.180359840393066,106.78369140625,2480000000.0,Tanjung Duren,Jakarta Barat,2.0
2.0,5.0,4.0,800.0,754.0,-6.270367,106.811741,8660000000.0,Cipete,Jakarta Selatan,2.0
2.0,5.0,5.0,426.0,754.0,-6.270367,106.811741,8660000000.0,Cipete,Jakarta Selatan,2.0
2.0,3.0,2.0,180.0,91.0,-6.1101657,106.9448985,900000000.0,Cilincing,Jakarta Utara,1.0
2.0,4.0,3.0,700.0,210.0,-6.1236701011657715,106.75318145751953,11000000000.0,Pantai Indah Kapuk,Jakarta Utara,2.0
2.0,8.0,8.0,1000.0,774.0,-6.266904,106.823931,14800000000.0,Kemang,Jakarta Selatan,5.0
2.0,4.0,4.0,350.0,270.0,-6.1026441,106.7411622,16800000000.0,Pantai Indah Kapuk,Jakarta Utara,2.0
3.0,4.0,4.0,525.0,250.0,-6.1761691,106.7425373,8500000000.0,Permata Buana,Jakarta Barat,4.0
3.0,4.0,6.0,603.0,264.0,-6.2775326,106.7794935,17200000000.0,Pondok Indah,Jakarta Selatan,4.0
3.0,6.0,5.0,1000.0,2050.0,-6.2775326,106.7794935,110000000000.0,Pondok Indah,Jakarta Selatan,5.0
2.0,5.0,6.0,1000.0,1027.0,-6.2775326,106.7794935,55000000000.0,Pondok Indah,Jakarta Selatan,4.0
2.0,4.0,3.0,185.0,150.0,-6.3031123,106.7794935,5900000000.0,Lebak Bulus,Jakarta Selatan,2.0
2.0,2.0,2.0,88.0,44.0,-6.28982,106.85996,1200000000.0,Condet,Jakarta Timur,0.0
2.0,4.0,5.0,600.0,605.0,-6.1026441,106.7411622,21000000000.0,Pantai Indah Kapuk,Jakarta Utara,0.0
2.0,5.0,4.0,251.0,335.0,-6.1868333,106.8665002,8000000000.0,Cempaka Putih,Jakarta Pusat,1.0
2.0,4.0,3.0,690.0,420.0,-6.15808,106.91815,16899999999.999998,Kelapa Gading,Jakarta Utara,2.0
2.0,5.0,3.0,200.0,200.0,-6.17809,106.89315,3500000000.0,Kayu Putih,Jakarta Timur,0.0
2.0,6.0,3.0,450.0,450.0,-6.1868333,106.8665002,14000000000.0,Cempaka Putih,Jakarta Pusat,1.0
2.0,3.0,2.0,75.0,51.0,-6.3031123,106.7794935,1350000000.0,Lebak Bulus,Jakarta Selatan,2.0
2.0,3.0,2.0,80.0,100.0,-6.1101657,106.9448985,1850000000.0,Cilincing,Jakarta Utara,1.0
1.0,3.0,3.0,200.0,240.0,-6.159817599999999,106.7853922,5350000000.0,Jelambar,Jakarta Barat,0.0
2.0,2.0,2.0,170.0,176.0,-6.3360601,106.8256645,3400000000.0,Jagakarsa,Jakarta Selatan,0.0
2.0,9.0,8.0,863.0,1276.0,-6.3153539,106.8928693,13000000000.0,Cipayung,Jakarta Timur,0.0
3.0,6.0,5.0,600.0,227.0,-6.2775326,106.7794935,12000000000.0,Pondok Indah,Jakarta Selatan,3.0
2.0,4.0,4.0,190.0,102.0,-6.2251223,106.8549881,1580000000.0,Tebet,Jakarta Selatan,1.0
2.0,3.0,3.0,145.0,88.0,-6.1546907,106.7373716,2200000000.0,Daan Mogot,Jakarta Barat,1.0
2.0,3.0,3.0,120.0,90.0,-6.0912957191467285,106.7445297241211,3000000000.0,Golf Island,Jakarta Utara,0.0
3.0,4.0,3.0,200.0,90.0,-6.1761691,106.7425373,4600000000.0,Permata Buana,Jakarta Barat,2.0
3.0,4.0,6.0,600.0,220.0,-6.170222,106.7535419,7900000000.0,Green garden,Jakarta Barat,4.0
3.0,4.0,3.0,300.0,160.0,-6.1026441,106.7411622,6300000000.0,Pantai Indah Kapuk,Jakarta Utara,0.0
2.0,4.0,4.0,200.0,180.0,-6.2720306,106.7471592,4800000000.0,Sektor 3 - Bintaro,Jakarta Selatan,2.0
2.0,4.0,3.0,200.0,190.0,-6.136937199999999,106.8620891,5600000000.0,Sunter,Jakarta Utara,0.0
1.0,5.0,3.0,645.0,225.0,-6.1236701011657715,106.75318145751953,9000000000.0,Pantai Indah Kapuk,Jakarta Utara,1.0
2.0,5.0,4.0,345.0,240.0,-6.12367,106.75318,8950000000.0,Pantai Indah Kapuk,Jakarta Utara,1.0
3.0,4.0,3.0,82.0,102.0,-6.158080101013184,106.91815185546875,3200000000.0,Kelapa Gading,Jakarta Utara,0.0
3.0,4.0,3.0,67.0,90.0,-6.158080101013184,106.91815185546875,3200000000.0,Kelapa Gading,Jakarta Utara,2.0
2.0,4.0,4.0,250.0,187.0,-6.312540054321289,106.80420684814453,5300000000.0,Lebak Bulus,Jakarta Selatan,2.0
1.0,4.0,5.0,350.0,200.0,-6.111639976501465,106.77799987792969,6300000000.0,Muara Karang,Jakarta Utara,2.0
2.0,4.0,4.0,280.0,160.0,-6.184046800000001,106.7680752,3200000000.0,Kebon Jeruk,Jakarta Barat,1.0
